Company Name,State,Hospital Name,Asset No.,Asset Type Code,Asset Type Description,Manufacturer,Model,Serial No,User Department Code,User Department Name,User Area Code,User Area Name,User Location Code,User Location Name,Asset Status,Real Time Status,POC Flag,Power Supply (PSU) - Cleaning,Fan & Filter Check&Clean,Battery Check,Wire Rope Check,Railing (longitude & Transverse),QA Sticker Validity,Telescopic Arm ,Pulley,Guard Filter Check,Meter Gauge Check,Light Indicator Check,Water Pump Check,Total Maintenance Activity
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150453,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149250,O01,Obstetric & Gynecology,WCLDP,Ldc - Unit Penilaian Pesakit,G-LD-19,General Store,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150454,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149200,O01,Obstetric & Gynecology,WCR6B,Wad O&g Kelas Pertama (wad Bunga Raya 6b),6-WF-123,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150455,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149221,O01,Obstetric & Gynecology,WCLHD,Ldc - High Dipendency Ward,G-LD-35,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150456,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149246,O01,Obstetric & Gynecology,WCLDP,Ldc - Unit Penilaian Pesakit,G-LD-19,General Store,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150457,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149243,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-105a,General Store 1,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150458,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149180,O01,Obstetric & Gynecology,WCK4A,Wad Obstetrik (wad Kenanga 4a),4-WO-120,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150459,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22084475,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-102,Equipment Supplies,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150460,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149207,O01,Obstetric & Gynecology,WCLHD,Ldc - High Dipendency Ward,G-LD-35,Equipment Room,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150461,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149173,O01,Obstetric & Gynecology,WCK5A,Wad Ginekologi (wad Kenanga 5a),5-WG-120,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150462,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149208,O01,Obstetric & Gynecology,WCLHD,Ldc - High Dipendency Ward,G-LD-35,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150463,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149241,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150464,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22148597,O01,Obstetric & Gynecology,WCK4A,Wad Obstetrik (wad Kenanga 4a),4-WO-120,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150465,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149259,O01,Obstetric & Gynecology,WCK5B,Wad Ginekologi (wad Kenanga 5b),5-WG-220,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150466,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149199,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150467,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22149253,O01,Obstetric & Gynecology,WCK3B,Wad Obstetrik (wad Kenanga 3b),3-WO-220,Equipment Room,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150468,13-217,"Infusion Pumps, Syringe",Fresenius Kabi AG,Injectomat Agilia Gb 018030,22148609,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150469,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Acutronic Medical Systems AG,Fabian Therapy Evolution,AT11GB-0129,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-43,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150470,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Acutronic Medical Systems AG,Fabian Therapy Evolution,AT11GB-0130,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-43,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150471,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Acutronic Medical Systems AG,Fabian Therapy Evolution,AT11GB-0131,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-43,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150472,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Acutronic Medical Systems AG,Fabian Therapy Evolution,AT11GB-0132,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-43,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150473,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Acutronic Medical Systems AG,Fabian Therapy Evolution,AT11GB-0133,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-43,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150474,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Viasys Healthcare Inc,Avea Standard,BCV02533,P01,Pediatric,WCPCU,"Wad Pediatrik, Intensive Care Unit (picu)",1-PC-25,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150475,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Viasys Healthcare Inc,Avea Standard,BDV01001,P01,Pediatric,WCPCU,"Wad Pediatrik, Intensive Care Unit (picu)",1-PC-25,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150476,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Viasys Healthcare Inc,Avea Standard,BDV01022,P01,Pediatric,WCPCU,"Wad Pediatrik, Intensive Care Unit (picu)",1-PC-25,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150477,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Viasys Healthcare Inc,Avea Standard,BDV01038,P01,Pediatric,WCPCU,"Wad Pediatrik, Intensive Care Unit (picu)",1-PC-25,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150478,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Viasys Healthcare Inc,Avea Standard,BDV01092,P01,Pediatric,WCPCU,"Wad Pediatrik, Intensive Care Unit (picu)",1-PC-25,Equipment Room,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150479,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Viasys Healthcare Inc,Avea Standard,BDV01055,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150480,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Viasys Healthcare Inc,Avea Standard,BDV01077,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150481,18-037,Video Image Processors,Karl Storz Gmbh,Karl Storz Scb 222010 20,RW703857-P,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-93,Operating Theatre 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150482,12-345,"Light Sources, Fiberoptic",Karl Storz Gmbh,"Xenon Nova 300, 201340 20",RW0688118,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-93,Operating Theatre 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150483,16-849,"Insufflators, Laparoscopic",Karl Storz Gmbh & Co Kg,Endoflator 26430520,TW29516-B,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-93,Operating Theatre 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150484,17-233,"Irrigation/Distention Systems, Arthoscopic",Karl Storz Gmbh & Co Kg,Karl Storz Hamou Endomat,TW11989,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-93,Operating Theatre 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150485,18-037,Video Image Processors,Karl Storz Gmbh,Karl Storz Scb 222010 20,RW703986-P,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150486,12-345,"Light Sources, Fiberoptic",Karl Storz Gmbh,"Xenon Nova 300, 201340 20",RW0687678,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150487,16-849,"Insufflators, Laparoscopic",Karl Storz Gmbh & Co Kg,Endoflator 26430520,TW29519-B,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150488,17-233,"Irrigation/Distention Systems, Arthoscopic",Karl Storz Gmbh & Co Kg,Karl Storz Hamou Endomat,TW11987,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150489,19-322,"Morcellators, Endoscopic",Karl Storz Gmbh,Unidrive S Iii 20701020,RW2351,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-105a,General Store 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150490,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.30927E+11,O01,Obstetric & Gynecology,WCK4A,Wad Obstetrik (wad Kenanga 4a),4-WO-107,4 Bedded Room 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150491,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.30927E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-39,LDR 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150492,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.30927E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-45,LDR 7,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150493,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31002E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-40,LDR 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150494,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31008E+11,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-105a,General Store 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150495,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31003E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150496,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31007E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150497,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.30927E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150498,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31002E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150499,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31008E+11,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-105a,General Store 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150500,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31007E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150501,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31002E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150502,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31007E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150503,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31008E+11,O01,Obstetric & Gynecology,WCK3B,Wad Obstetrik (wad Kenanga 3b),3-WO-220,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150504,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.30927E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150505,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31003E+11,O01,Obstetric & Gynecology,WCK4B,Wad Obstetrik (wad Kenanga 4b),4-WO-220,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150506,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31008E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150507,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31009E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150508,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31007E+11,O01,Obstetric & Gynecology,WCK3A,Wad Obstetrik (wad Kenanga 3a),3-WO-120,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150509,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31003E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150510,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31003E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150511,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Cosycot Iw933aek,1.31002E+11,O01,Obstetric & Gynecology,WCLDC,Labour Delivery Complex,G-LD-25,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150512,15-709,"Analyzers, Laboratory, Blood Gas/pH",Nova Biomedical Corp,Stat Profile Phox Plus L,SLL813110,O01,Obstetric & Gynecology,WCLHD,Ldc - High Dipendency Ward,G-LD-35,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150513,15-709,"Analyzers, Laboratory, Blood Gas/pH",Nova Biomedical Corp,Stat Profile Phox Plus L,SLL411280,O01,Obstetric & Gynecology,WCLHD,Ldc - High Dipendency Ward,G-LD-35,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150514,10-447,"Warming Units, Blood/Solution",Beldico Group,Beldico 8ba-240,9211440,P01,Pediatric,WCMLK,Dapur Susu,1-MK-03,Preparation / Issue Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150515,10-447,"Warming Units, Blood/Solution",Beldico Group,Beldico 8ba-240,1213768,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-43,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150516,10-447,"Warming Units, Blood/Solution",Beldico Group,Beldico 8ba-240,5213787,P01,Pediatric,WCSCN,Wad Scn,1-NC-40,Phototherapy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150517,10-447,"Warming Units, Blood/Solution",Beldico Group,Beldico 8ba-240,5213788,P01,Pediatric,WCSCN,Wad Scn,1-NC-33,SCN6 Bed CONV. Bay 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150518,10-447,"Warming Units, Blood/Solution",Beldico Group,Beldico 8ba-240,5213789,P01,Pediatric,WCPCU,"Wad Pediatrik, Intensive Care Unit (picu)",1-PC-18,Procedure Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150519,10-447,"Warming Units, Blood/Solution",Beldico Group,Beldico 8ba-240,11211475,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-43,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150520,17-601,Auditory Function Screening Devices,Maico Diagnostic Gmbh,Beraphone Mb11,MA1000567,P01,Pediatric,WCSCN,Wad Scn,1-NC-43A,Equipment Room,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150521,10-485,"Pumps, Breast",Medela AG,Harmony,667091,O01,Obstetric & Gynecology,WCK3A,Wad Obstetrik (wad Kenanga 3a),3-WO-120,Equipment Room,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150522,10-485,"Pumps, Breast",Medela AG,Lactina Electric Plus,667093,P01,Pediatric,WCSCN,Wad Scn,1-NC-33,SCN6 Bed CONV. Bay 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150523,23-532,"Laryngoscopes, Rigid, Video",Verathon Inc,Glidescope Cobalt Avl,AN131674,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-105a,General Store 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150524,17-848,Biopsy Guns,Vigeo Srl,V-Tek,201302-40,G02,General Surgery,SPD,Klinik Pakar Pembedahan,25-G-012,SPD - BILIK 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150525,10-134,Anesthesia Units,Datex-Ohmeda Inc,Aespire 7900,ANCS01011,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150526,10-144,Anesthesia Unit Vaporizers,Datex-Ohmeda Inc,Tec 7 Iso,BEGS03079,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150527,10-144,Anesthesia Unit Vaporizers,Datex-Ohmeda Inc,Tec 7 Sev,BEJS07491,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-94,Operating Theatre 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150528,10-134,Anesthesia Units,Datex-Ohmeda Inc,Aespire 7900,ANCS01010,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-93,Operating Theatre 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150529,10-144,Anesthesia Unit Vaporizers,Datex-Ohmeda Inc,Tec 7 Iso,BEGS03077,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-93,Operating Theatre 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150530,10-144,Anesthesia Unit Vaporizers,Datex-Ohmeda Inc,Tec 7 Sev,BEJS07434,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-93,Operating Theatre 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150531,13-367,"Resuscitators, Pulmonary, Manual",Laerdal Medical Corp,Laerdal 87005533,NA,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-96,Induction 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150532,13-367,"Resuscitators, Pulmonary, Manual",Laerdal Medical Corp,Laerdal 87005533,NA,P01,Pediatric,WCPCU,"Wad Pediatrik, Intensive Care Unit (picu)",1-PC-PCPCU,"WAD PEDIATRIK, INTENSIVE CARE UNIT",Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN150533,13-367,"Resuscitators, Pulmonary, Manual",Laerdal Medical Corp,Laerdal 87005533,NA,O01,Obstetric & Gynecology,WCK3A,Wad Obstetrik (wad Kenanga 3a),3-WO-110,2 Bedded Bay 1,Active,Functioning,No,,,,,,,,,,,,,
